Unnamed: 0,Game,ReleaseDate,Genre,TotalEarnings,OfflineEarnings,PercentOffline,TotalPlayers,TotalTournaments,Country,Date,Earnings,Players,Tournaments
8889,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2020-02-01,517925.35,183.0,3.0
8890,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2020-03-01,388000.0,549.0,25.0
8891,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2020-04-01,2211455.0,1129.0,45.0
8892,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2020-05-01,2660900.0,642.0,34.0
8893,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2020-06-01,100000.0,66.0,3.0
8894,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2020-07-01,598950.0,381.0,39.0
8895,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2020-08-01,2636650.0,871.0,58.0
8896,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2020-09-01,665599.0,578.0,32.0
8897,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2020-10-01,1306715.0,855.0,40.0
8898,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2020-11-01,3837592.39,702.0,27.0
8899,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2020-12-01,224822.0,76.0,6.0
8900,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2021-01-01,260779.0,217.0,7.0
8901,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2021-02-01,50121.68,55.0,4.0
8902,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2021-03-01,3081120.0,486.0,13.0
8903,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2021-04-01,387991.6,274.0,24.0
8904,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2021-05-01,3340720.0,528.0,29.0
8905,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2021-06-01,2948800.02,369.0,28.0
8906,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2021-07-01,154085.0,84.0,5.0
8907,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2021-08-01,280150.0,131.0,11.0
8908,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2021-09-01,3463960.0,376.0,8.0
8909,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2021-10-01,3268135.0,384.0,16.0
8910,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2021-11-01,5321000.0,422.0,18.0
8911,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2022-01-01,282300.0,68.0,5.0
8912,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2022-02-01,155797.53,65.0,6.0
8913,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2022-03-01,3043885.87,218.0,9.0
8914,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2022-04-01,490300.0,447.0,37.0
8915,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2022-05-01,3536900.0,536.0,38.0
8916,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2022-06-01,376692.0,301.0,21.0
8917,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2022-07-01,2306200.0,336.0,33.0
8918,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2022-08-01,3430200.0,520.0,58.0
8919,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2022-09-01,642600.0,410.0,44.0
8920,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2022-10-01,1122945.22,473.0,40.0
8921,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2022-11-01,1554400.0,342.0,17.0
8922,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2022-12-01,1341635.86,241.0,10.0
8923,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2023-01-01,814964.0,918.0,49.0
8924,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2023-02-01,399358.0,403.0,20.0
8925,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2023-03-01,2808480.3,830.0,39.0
8926,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2023-04-01,432810.0,320.0,16.0
8927,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2023-05-01,2483960.0,606.0,31.0
8928,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2023-06-01,1143067.5,522.0,34.0
8929,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2023-07-01,2196526.66,277.0,16.0
8930,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2023-08-01,2660616.0,762.0,43.0
8931,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2023-09-01,226870.0,158.0,14.0
8932,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2023-10-01,14200.0,20.0,1.0
